newid,Species,EEZ,timestay (1/30days),timestay^2 (1/30days)
4088,26,41,0.20364341622195656,0.04147064097054904
4088,26,68,0.2719810839570912,0.07397371003047429
4088,26,83,0.3748890162280207,0.14054177448841315
4088,26,100,0.2045407318319208,0.04183691097833774
4088,26,111,0.6800235505984782,0.46243202936856104
4088,26,146,0.44232936835418074,0.1956552701086085
4088,26,156,1.1930991706932006,1.423485631108803
4088,26,159,0.9515795903215624,0.9055037167165525
4088,26,185,6.291126965435334,39.57827849522759
4088,26,193,0.0686682576976119,0.004715329615225635
4088,26,200,0.7142159980352888,0.5101044918495437
4088,26,210,6.189919210108845,38.3150998276745
4088,26,214,3.9778000969723752,15.822893611473438
4088,26,258,0.20449350469442404,0.041817593462208424
4089,26,0,16.514886001375427,272.741459638426
4089,26,40,0.40253723830609145,0.16203622822309505
4089,26,41,0.0993642922392934,0.009873262572215703
4089,26,83,0.1338994425904782,0.01792906072604077
4089,26,146,0.03495460561900153,0.0012218244539799333
4089,26,156,0.3339796051534926,0.11154237665848284
4089,26,185,5.668518483998873,32.132101803436875
4089,26,200,0.03495460561900153,0.0012218244539799333
4089,26,214,6.776905725098343,45.9264512068707
4090,26,185,30.0,900.0
4091,26,0,13.762089584601583,189.39510973459937
4091,26,185,16.237910415398417,263.6697346585044
4092,26,185,30.0,900.0
4093,26,185,30.0,900.0
4094,26,156,26.832662963669385,719.9918017218747
4094,26,185,2.431015769658474,5.909837672328184
4094,26,214,0.7363212666721419,0.5421690077536675
4095,26,185,30.000000000000004,900.0000000000002
4096,26,185,30.0,900.0
4097,26,185,30.0,900.0
4098,26,185,30.0,900.0
4099,26,156,25.89063110229361,670.3247788750533
4099,26,185,2.479819556896178,6.149505034764757
4099,26,214,1.6295493408102146,2.655431054135005
4100,26,185,30.0,900.0
4101,26,185,30.000000000000004,900.0000000000002
4102,26,185,30.0,900.0
4103,26,185,30.0,900.0
4104,26,0,11.7876380331555,138.9484104006941
4104,26,185,9.674785466959936,93.60147383169918
4104,26,214,8.537576499884565,72.89021249138119
4105,26,185,30.000000000000004,900.0000000000002
4106,26,185,30.000000000000004,900.0000000000002
4107,26,185,30.0,900.0
4108,26,185,6.196751087833974,38.399724044571535
4108,26,214,5.994446541854416,35.933389343150374
4108,26,258,17.808802370311607,317.15344186481633
4109,26,185,30.0,900.0
4110,26,185,30.0,900.0
4111,26,185,29.999999999999996,899.9999999999998
4112,26,185,30.0,900.0
4113,26,156,27.15019667607518,737.1331795495637
4113,26,185,1.877037378420522,3.5232693199877865
4113,26,214,0.972765945504296,0.9462735847328669
4114,26,185,29.999999999999996,899.9999999999998
4115,26,185,30.0,900.0
4116,26,185,30.0,900.0
4117,26,185,30.0,900.0
4118,26,156,20.95844777729062,439.2565332334181
4118,26,185,9.04155222270938,81.74966659598091
4119,26,185,30.0,900.0
4120,26,185,30.0,900.0
4121,26,0,0.5827888597616117,0.33964285506223946
4121,26,156,9.454421647748141,89.38608869340868
4121,26,185,18.90850433341763,357.5315361268732
4121,26,214,1.0542851590726194,1.1115171966407784
4122,26,156,20.721679881897803,429.3880171278481
4122,26,185,7.880638162396757,62.10445784662413
4122,26,214,1.39768195570544,1.9535148493045837
4123,26,185,30.0,900.0
4124,26,185,30.0,900.0
4125,26,156,26.457056659722994,699.9758470957928
4125,26,185,1.7783963269610308,3.1626934957484854
4125,26,214,1.7645470133159744,3.1136261622023254
4126,26,156,22.67541810449775,514.1745862137844
4126,26,185,4.807595962744653,23.112978940998687
4126,26,214,2.5169859327575947,6.3352181856996195
4127,26,0,26.559720332394875,705.4187441350297
4127,26,185,3.440279667605126,11.835524191337237
4128,26,185,30.0,900.0
4129,26,185,30.000000000000004,900.0000000000002
4130,26,185,30.000000000000004,900.0000000000002
4131,26,185,29.999999999999996,899.9999999999998
4132,26,185,30.000000000000004,900.0000000000002
4133,26,156,23.201062949225577,538.2893219739278
4133,26,185,5.537329557867742,30.662018632435764
4133,26,214,1.2616074929066816,1.5916534661582826
4134,26,185,29.999999999999996,899.9999999999998
4135,26,185,30.0,900.0
4136,26,185,30.0,900.0
4137,26,185,30.0,900.0
4138,26,185,29.999999999999996,899.9999999999998
4139,26,156,3.3853243530680803,11.460420975475817
4139,26,185,16.762013833959106,280.96510776983644
4139,26,214,9.852661812972817,97.0749448008128
4140,26,185,30.0,900.0
4141,26,185,30.000000000000004,900.0000000000002
4142,26,185,30.0,900.0
4143,26,185,30.0,900.0
4144,26,185,30.0,900.0
4145,26,156,25.133969346135153,631.7164150924615
4145,26,185,4.719958560218753,22.278008810182286
4145,26,214,0.14607209364609594,0.021337056542153822
4146,26,185,30.0,900.0
4147,26,185,30.0,900.0
4148,26,185,30.0,900.0
4149,26,185,30.0,900.0
4150,26,0,0.8823851408468361,0.7786035367872907
4150,26,83,18.657971148861485,348.11988739174757
4150,26,185,2.6752500754531776,7.156962966212233
4150,26,214,7.7843936348385,60.59678426211415
4151,26,185,30.000000000000004,900.0000000000002
4152,26,185,30.0,900.0
4153,26,185,29.999999999999996,899.9999999999998
4154,26,185,30.0,900.0
4155,26,156,23.703234564276034,561.84332880909
4155,26,185,5.745462877291572,33.010343674335545
4155,26,214,0.5513025584323934,0.3039345109341025
4156,26,156,23.982170355316104,575.1444949514025
4156,26,185,4.8592092783156495,23.611914810468896
4156,26,214,1.1586203663682444,1.342401153363285
4157,26,185,30.000000000000004,900.0000000000002
4158,26,185,30.0,900.0
4159,26,185,29.999999999999996,899.9999999999998
4160,26,185,30.0,900.0
4161,26,156,26.96286584449762,726.9961345483764
4161,26,185,2.948184264078921,8.691790454962568
4161,26,214,0.08894989142346063,0.007912083184245435
4162,26,156,23.486154454433873,551.599451057524
4162,26,185,6.398335540641946,40.93869769064186
4162,26,214,0.11551000492418481,0.013342561237585199
4163,26,185,29.999999999999996,899.9999999999998
4164,26,185,30.000000000000004,900.0000000000002
4165,26,185,29.999999999999996,899.9999999999998
4166,26,185,30.0,900.0
4167,26,185,30.0,900.0
4168,26,185,30.0,900.0
4169,26,156,6.900194007290012,47.61267733824099
4169,26,185,23.09980599270999,533.6010369008403
4170,26,185,30.0,900.0
4171,26,185,30.0,900.0
4172,26,185,30.0,900.0
4173,26,185,29.999999999999996,899.9999999999998
4174,26,185,30.0,900.0
4175,26,185,30.0,900.0
4176,26,185,30.0,900.0
4177,26,185,30.0,900.0
4178,26,185,30.0,900.0
4179,26,185,30.0,900.0
4180,26,185,30.0,900.0
4181,26,185,29.999999999999996,899.9999999999998
4182,26,156,0.6112116605987291,0.37357969405185604
4182,26,185,26.086461838541748,680.503491253695
4182,26,214,3.3023265008595213,10.90536031827909
4183,26,185,30.0,900.0
4184,26,185,30.0,900.0
4185,26,185,30.0,900.0
4186,26,185,30.0,900.0
4187,26,185,29.999999999999996,899.9999999999998
4188,26,185,30.0,900.0
4189,26,185,30.0,900.0
4190,26,185,30.0,900.0
4191,26,156,4.72354504431766,22.311877785697927
4191,26,185,24.57095974455485,603.732062768535
4191,26,214,0.7054952111274867,0.497723492923817
4192,26,185,30.0,900.0
4193,26,185,30.0,900.0
4194,26,185,30.0,900.0
4195,26,185,30.0,900.0
4196,26,185,30.0,900.0
4197,26,185,30.0,900.0
4198,26,185,11.40123835561346,129.9882360415115
4198,26,214,18.598761644386542,345.913934704704
4199,26,185,30.0,900.0
4200,26,156,23.703009183336494,561.8326443453342
4200,26,185,4.349709564654256,18.919973296844713
4200,26,214,1.9472812520092464,3.791904274426698
4201,26,185,30.0,900.0
4202,26,185,30.0,900.0
4203,26,185,30.000000000000004,900.0000000000002
4204,26,185,29.999999999999996,899.9999999999998
4205,26,185,30.0,900.0
4206,26,185,30.0,900.0
4207,26,185,30.000000000000004,900.0000000000002
4208,26,156,16.093294563744674,258.99412991545387
4208,26,185,7.75433681412878,60.129739426952874
4208,26,214,6.152368622126548,37.85163966252731
4209,26,185,30.0,900.0
4210,26,185,30.0,900.0
4211,26,185,30.0,900.0
4212,26,185,30.0,900.0
4213,26,185,30.0,900.0
4214,26,185,30.0,900.0
4215,26,185,30.0,900.0
4216,26,185,30.0,900.0
4217,26,185,30.0,900.0
4218,26,185,30.0,900.0
4219,26,185,30.0,900.0
4220,26,185,30.0,900.0
4221,26,156,3.2723322270322828,10.70815820407406
4221,26,185,26.727667772967717,714.368224582137
4222,26,185,30.0,900.0
4223,26,185,30.0,900.0
4224,26,185,30.0,900.0
4225,26,185,30.000000000000004,900.0000000000002
4226,26,185,30.0,900.0
4227,26,185,30.0,900.0
4228,26,185,30.0,900.0
4229,26,185,30.000000000000004,900.0000000000002
4230,26,185,29.999999999999996,899.9999999999998
4231,26,185,30.000000000000004,900.0000000000002
4232,26,185,30.0,900.0
4233,26,185,29.999999999999996,899.9999999999998
4234,26,185,30.0,900.0
4235,26,156,26.66672606283578,711.1142789103252
4235,26,185,3.3332739371642184,11.11071514017825
4236,26,185,30.0,900.0
4237,26,185,30.0,900.0
4238,26,0,23.96225824926218,574.1898204043334
4238,26,185,6.037741750737819,36.45432544860258
4239,26,185,30.0,900.0
4240,26,185,30.0,900.0
4241,26,185,30.0,900.0
4242,26,185,30.0,900.0
4243,26,185,30.0,900.0
4244,26,0,7.539745095872151,56.84775611072815
4244,26,185,22.46025490412785,504.4630503583992
4245,26,185,30.0,900.0
4246,26,185,30.000000000000004,900.0000000000002
4247,26,185,30.0,900.0
4248,26,185,29.999999999999996,899.9999999999998
4249,26,0,11.67669429720071,136.34518971027958
4249,26,185,18.32330570279929,335.7435318782369
4250,26,185,30.000000000000004,900.0000000000002
4251,26,185,30.0,900.0
4252,26,185,30.0,900.0
4253,26,185,30.000000000000004,900.0000000000002
4254,26,185,30.0,900.0
4255,26,0,13.751786011290955,189.11161850033758
4255,26,185,16.248213988709047,264.00445782288034
4256,26,185,30.0,900.0
4257,26,185,30.000000000000004,900.0000000000002
4258,26,185,30.0,900.0
4259,26,185,30.0,900.0
4260,26,185,30.0,900.0
4261,26,185,30.0,900.0
4262,26,185,29.999999999999996,899.9999999999998
4263,26,185,30.0,900.0
4264,26,185,30.0,900.0
4265,26,185,30.000000000000004,900.0000000000002
4266,26,185,30.0,900.0
4267,26,185,30.000000000000004,900.0000000000002
4268,26,185,30.000000000000004,900.0000000000002
4269,26,185,30.0,900.0
4270,26,185,30.0,900.0
4271,26,185,30.0,900.0
4272,26,185,30.0,900.0
4273,26,185,29.999999999999996,899.9999999999998
4274,26,185,30.0,900.0
4275,26,185,30.000000000000004,900.0000000000002
4276,26,185,30.0,900.0
4277,26,185,30.0,900.0
4278,26,185,30.0,900.0
4279,26,185,29.999999999999996,899.9999999999998
4280,26,185,30.0,900.0
4281,26,185,30.000000000000004,900.0000000000002
4282,26,185,30.0,900.0
4283,26,185,30.000000000000004,900.0000000000002
4284,26,185,29.999999999999996,899.9999999999998
4285,26,185,30.0,900.0
4286,26,185,30.0,900.0
4287,26,185,30.000000000000004,900.0000000000002
4288,26,185,29.999999999999996,899.9999999999998
4289,26,185,30.0,900.0
4290,26,185,30.0,900.0
4291,26,185,30.0,900.0
4292,26,185,30.0,900.0
4293,26,185,30.0,900.0
4294,26,185,29.999999999999996,899.9999999999998
4295,26,185,30.0,900.0
4296,26,185,30.0,900.0
4297,26,185,30.0,900.0
4298,26,185,29.999999999999996,899.9999999999998
4299,26,185,30.0,900.0
4300,26,185,30.0,900.0
4301,26,185,30.0,900.0
4302,26,185,30.0,900.0
4303,26,185,30.0,900.0
4304,26,185,30.0,900.0
4305,26,185,30.0,900.0
4306,26,185,30.0,900.0
4307,26,185,30.0,900.0
4308,26,185,30.0,900.0
4309,26,185,30.0,900.0
4310,26,185,29.999999999999996,899.9999999999998
4311,26,185,29.999999999999996,899.9999999999998
4312,26,185,30.0,900.0
4313,26,185,30.0,900.0
4314,26,185,30.0,900.0
4315,26,185,30.0,900.0
4316,26,185,30.0,900.0
4317,26,185,30.0,900.0
4318,26,185,30.0,900.0
4319,26,185,30.0,900.0
4320,26,185,30.000000000000004,900.0000000000002
4321,26,185,30.0,900.0
4322,26,185,30.0,900.0
4323,26,185,30.0,900.0
4324,26,185,29.999999999999996,899.9999999999998
4325,26,185,30.0,900.0
4326,26,185,30.0,900.0
4327,26,185,30.0,900.0
4328,26,185,30.0,900.0
4329,26,185,30.0,900.0
4330,26,185,30.000000000000004,900.0000000000002
4331,26,185,30.0,900.0
4332,26,185,29.999999999999996,899.9999999999998
4333,26,185,29.999999999999996,899.9999999999998
4334,26,185,30.0,900.0
4335,26,185,29.999999999999996,899.9999999999998
4336,26,185,30.0,900.0
4337,26,185,30.0,900.0
4338,26,185,30.0,900.0
4339,26,185,30.0,900.0
4340,26,185,30.000000000000004,900.0000000000002
4341,26,185,30.000000000000004,900.0000000000002
4342,26,185,30.000000000000004,900.0000000000002
4343,26,185,30.000000000000004,900.0000000000002
4344,26,185,30.0,900.0
4345,26,185,30.0,900.0
4346,26,185,30.000000000000004,900.0000000000002
4347,26,185,30.0,900.0
4348,26,185,30.000000000000004,900.0000000000002
4349,26,185,30.0,900.0
4350,26,185,30.000000000000004,900.0000000000002
4351,26,185,30.0,900.0
4352,26,0,1.0243263684573582,1.0492445091170397
4352,26,185,28.975673631542644,839.5896624016757
4353,26,185,30.0,900.0
4354,26,185,30.0,900.0
4355,26,185,30.0,900.0
4356,26,185,30.0,900.0
4357,26,185,30.0,900.0
4358,26,185,29.999999999999996,899.9999999999998
4359,26,156,5.241716746891689,27.475594454644792
4359,26,185,24.75828325310831,612.9725896411434
4360,26,156,10.62653209571893,112.92318438134457
4360,26,185,19.373467904281068,375.3312586382087
4361,26,185,30.000000000000004,900.0000000000002
4362,26,185,30.0,900.0
4363,26,185,30.0,900.0
4364,26,185,30.0,900.0
4365,26,185,30.0,900.0
4366,26,185,30.0,900.0
4367,26,185,30.000000000000004,900.0000000000002
4368,26,185,30.000000000000004,900.0000000000002
4369,26,185,30.0,900.0
4370,26,185,30.0,900.0
4371,26,185,30.0,900.0
4372,26,185,30.000000000000004,900.0000000000002
4373,26,185,30.0,900.0
4374,26,185,30.0,900.0
4375,26,185,30.0,900.0
4376,26,185,30.0,900.0
4377,26,0,16.843713808561844,283.7106948647369
4377,26,185,13.156286191438156,173.0878663510263
4378,26,185,30.000000000000004,900.0000000000002
4379,26,185,30.0,900.0
4380,26,185,30.0,900.0
4381,26,185,30.0,900.0
4382,26,185,30.000000000000004,900.0000000000002
4383,26,185,30.0,900.0
4384,26,185,30.000000000000004,900.0000000000002
4385,26,185,29.999999999999996,899.9999999999998
4386,26,185,30.0,900.0
4387,26,185,30.0,900.0
4388,26,185,30.0,900.0
4389,26,185,29.999999999999996,899.9999999999998
4390,26,185,30.000000000000004,900.0000000000002
4391,26,185,30.0,900.0
4392,26,185,30.0,900.0
4393,26,185,30.0,900.0
4394,26,185,30.0,900.0
4395,26,185,30.0,900.0
4396,26,185,29.999999999999996,899.9999999999998
4397,26,185,30.000000000000004,900.0000000000002
4398,26,185,30.0,900.0
4399,26,185,30.000000000000004,900.0000000000002
4400,26,185,30.0,900.0
4401,26,185,30.0,900.0
4402,26,185,30.0,900.0
4403,26,185,30.0,900.0
4404,26,185,29.999999999999996,899.9999999999998
4405,26,185,30.000000000000004,900.0000000000002
4406,26,185,30.0,900.0
4407,26,185,30.0,900.0
4408,26,185,30.0,900.0
4409,26,185,30.000000000000004,900.0000000000002
4410,26,185,29.999999999999996,899.9999999999998
4411,26,185,30.0,900.0
4412,26,185,30.0,900.0
4413,26,185,30.000000000000004,900.0000000000002
4414,26,185,29.999999999999996,899.9999999999998
4415,26,185,30.0,900.0
4416,26,185,30.0,900.0
4417,26,185,30.0,900.0
4418,26,185,30.0,900.0
4419,26,185,30.0,900.0
4420,26,185,30.0,900.0
4421,26,185,30.0,900.0
4422,26,185,30.0,900.0
4423,26,185,30.000000000000004,900.0000000000002
4424,26,185,30.000000000000004,900.0000000000002
4425,26,185,30.000000000000004,900.0000000000002
4426,26,0,11.42777863918681,130.59412462625434
4426,26,185,18.572221360813188,344.92740627504566
4427,26,185,30.0,900.0
4428,26,185,30.0,900.0
4429,26,185,30.0,900.0
4430,26,185,29.999999999999996,899.9999999999998
4431,26,185,29.999999999999996,899.9999999999998
4432,26,185,30.0,900.0
4433,26,185,30.0,900.0
4434,26,0,18.521168636868246,343.03368767531197
4434,26,185,11.478831363131754,131.76356946321718
4435,26,185,30.0,900.0
4436,26,185,30.0,900.0
4437,26,185,29.999999999999996,899.9999999999998
4438,26,185,30.0,900.0
4439,26,185,30.0,900.0
4440,26,185,30.0,900.0
4441,26,185,30.0,900.0
4442,26,185,30.0,900.0
4443,26,185,30.0,900.0
4444,26,185,30.0,900.0
4445,26,185,29.999999999999996,899.9999999999998
4446,26,185,30.0,900.0
4447,26,185,30.0,900.0
4448,26,185,30.0,900.0
4449,26,185,29.999999999999996,899.9999999999998
4450,26,185,29.999999999999996,899.9999999999998
4451,26,0,7.857021715837163,61.73279024313676
4451,26,156,14.547097026046437,211.6180318852091
4451,26,185,7.595881258116401,57.69741208740399
4452,26,185,30.0,900.0
4453,26,185,30.000000000000004,900.0000000000002
4454,26,185,30.0,900.0
4455,26,185,30.0,900.0
4456,26,185,30.0,900.0
4457,26,185,30.0,900.0
4458,26,185,30.0,900.0
4459,26,185,30.0,900.0
4460,26,185,30.0,900.0
4461,26,185,30.0,900.0
4462,26,185,30.0,900.0
4463,26,185,30.0,900.0
4464,26,185,29.999999999999996,899.9999999999998
4465,26,185,30.0,900.0
4466,26,185,30.000000000000004,900.0000000000002
4467,26,185,30.0,900.0
4468,26,185,29.999999999999996,899.9999999999998
4469,26,185,30.0,900.0
4470,26,185,30.0,900.0
4471,26,185,30.0,900.0
4472,26,185,30.0,900.0
4473,26,185,30.000000000000004,900.0000000000002
4474,26,185,30.0,900.0
4475,26,185,30.0,900.0
4476,26,0,0.2693935780044034,0.07257289987001457
4476,26,185,29.730606421995596,883.9089582196058
4477,26,185,30.0,900.0
4478,26,185,30.0,900.0
4479,26,185,29.999999999999996,899.9999999999998
4480,26,185,29.999999999999996,899.9999999999998
4481,26,185,30.0,900.0
4482,26,185,30.0,900.0
4483,26,185,30.0,900.0
4484,26,185,29.999999999999996,899.9999999999998
4485,26,185,30.0,900.0
4486,26,185,30.0,900.0
4487,26,185,30.0,900.0
4488,26,185,30.0,900.0
4489,26,185,30.0,900.0
4490,26,185,30.0,900.0
4491,26,185,30.0,900.0
4492,26,185,30.0,900.0
4493,26,185,30.0,900.0
4494,26,185,30.0,900.0
4495,26,185,30.0,900.0
4496,26,185,30.0,900.0
4497,26,185,30.0,900.0
4498,26,185,30.0,900.0
4499,26,185,29.999999999999996,899.9999999999998
4500,26,185,30.0,900.0
4501,26,185,30.0,900.0
4502,26,185,30.000000000000004,900.0000000000002
4503,26,185,29.999999999999996,899.9999999999998
4504,26,185,30.0,900.0
4505,26,185,30.000000000000004,900.0000000000002
4506,26,185,30.0,900.0
4507,26,185,30.0,900.0
4508,26,185,30.0,900.0
4509,26,185,30.0,900.0
4510,26,185,30.0,900.0
4511,26,185,30.0,900.0
4512,26,185,29.999999999999996,899.9999999999998
4513,26,185,30.0,900.0
4514,26,185,30.0,900.0
4515,26,185,30.0,900.0
4516,26,185,30.0,900.0
4517,26,185,30.0,900.0
4518,26,185,30.0,900.0
4519,26,185,29.999999999999996,899.9999999999998
4520,26,185,30.0,900.0
4521,26,185,30.0,900.0
4522,26,185,30.0,900.0
4523,26,185,30.0,900.0
4524,26,185,30.0,900.0
4525,26,185,30.0,900.0
4526,26,185,30.0,900.0
4527,26,185,30.0,900.0
4528,26,185,30.000000000000004,900.0000000000002
4529,26,0,14.640452486007163,214.34284899503334
4529,26,185,3.116622307932708,9.713334610303798
4529,26,214,12.24292520606013,149.88921760118248
4530,26,185,30.0,900.0
4531,26,185,30.0,900.0
4532,26,185,30.0,900.0
4533,26,185,30.0,900.0
4534,26,185,30.0,900.0
4535,26,185,30.000000000000004,900.0000000000002
4536,26,185,30.000000000000004,900.0000000000002
4537,26,185,30.0,900.0
4538,26,0,21.19951487985994,449.41943114140304
4538,26,185,6.692044105987712,44.78345431648488
4538,26,214,2.1084410141523513,4.445523510159796
4539,26,185,30.000000000000004,900.0000000000002
4540,26,185,30.0,900.0
4541,26,185,30.0,900.0
4542,26,185,30.0,900.0
4543,26,185,29.999999999999996,899.9999999999998
4544,26,185,30.0,900.0
4545,26,185,30.0,900.0
4546,26,185,30.0,900.0
4547,26,185,30.0,900.0
