EEZ;newid
-1;10094
-1;10095
-1;10096
-1;10097
-1;10098
-1;10103
-1;10105
-1;10110
-1;10111
-1;10113
-1;10115
-1;10117
-1;10118
-1;10119
-1;10122
-1;10124
-1;10125
-1;10126
-1;10128
-1;10129
-1;10135
-1;10136
-1;10137
-1;10138
-1;10141
-1;10142
-1;10152
-1;10153
-1;10154
-1;10157
-1;10169
-1;10453
-1;10454
-1;10455
-1;10456
-1;10457
-1;10458
-1;10459
-1;10460
-1;10462
-1;10500
-1;10541
-1;10542
-1;10582
-1;10590
-1;10593
-1;10619
-1;10620
-1;10623
-1;10625
-1;10636
-1;10653
-1;10655
-1;10657
-1;10659
-1;10661
-1;10662
-1;10663
-1;10664
-1;10665
-1;10667
-1;10669
-1;10670
-1;10673
-1;10674
-1;10675
-1;10676
-1;10679
-1;10680
-1;10681
-1;10686
-1;10690
-1;10691
-1;10692
-1;10694
-1;10695
-1;10696
-1;10697
-1;10699
-1;10700
-1;10701
-1;10707
-1;10708
-1;10710
-1;10711
-1;10712
-1;10713
-1;10726
-1;10727
-1;10728
-1;10729
-1;10730
-1;10731
-1;10732
-1;10734
-1;10735
-1;10736
-1;10737
-1;10738
-1;10739
-1;10740
-1;10741
-1;10742
-1;10743
-1;10744
-1;10745
-1;10746
-1;10747
-1;10749
-1;10750
-1;10751
-1;10752
-1;10753
-1;10754
-1;10755
-1;10756
-1;10757
-1;10758
-1;10759
-1;10760
-1;10761
-1;10762
-1;10763
-1;10764
-1;10765
-1;10766
-1;10767
-1;10768
-1;10769
-1;10770
-1;10771
-1;10772
-1;10773
-1;10774
-1;10775
-1;10776
-1;10777
-1;10780
-1;10781
-1;10782
-1;10783
-1;10784
-1;10786
-1;10787
-1;10789
-1;10790
-1;10791
-1;10793
-1;10794
-1;10795
-1;10796
-1;10797
-1;10800
-1;10803
-1;10804
-1;10806
-1;10809
-1;10811
-1;10812
-1;10813
-1;10814
-1;10817
-1;10818
-1;10819
-1;10820
-1;10821
-1;10822
-1;10825
-1;10836
-1;10837
-1;10838
-1;10839
-1;10840
-1;10847
-1;10851
-1;10855
-1;10856
-1;10857
-1;10859
-1;10864
-1;10866
-1;10872
-1;10873
-1;10879
-1;10885
-1;10886
-1;10894
-1;10895
-1;10896
-1;10904
-1;10907
-1;10908
-1;10909
-1;10910
-1;10912
-1;10913
-1;10914
-1;10915
-1;10916
-1;10917
-1;10918
-1;10919
-1;10920
-1;10922
-1;10937
-1;10939
-1;10941
-1;10956
-1;10960
-1;10964
-1;10966
-1;10973
-1;10975
-1;10977
-1;10979
-1;10982
-1;10983
-1;10984
-1;10985
-1;10986
-1;10987
-1;10988
-1;10989
-1;10990
-1;10991
-1;10992
-1;10993
-1;10994
-1;10995
-1;10996
-1;10997
-1;10998
-1;10999
-1;11000
-1;11001
-1;11002
-1;11003
-1;11004
-1;11005
-1;11006
-1;11007
-1;11008
-1;11009
-1;11010
-1;11011
-1;11012
-1;11013
-1;11015
-1;11016
-1;11017
-1;11018
-1;11019
-1;11020
-1;11022
-1;11023
-1;11024
-1;11025
-1;11026
-1;11027
-1;11028
-1;11029
-1;11030
-1;11031
-1;11032
-1;11033
-1;11034
-1;11035
-1;11048
-1;11050
-1;11051
-1;11052
-1;11056
-1;11057
-1;11058
-1;11060
-1;11064
-1;11066
-1;11067
-1;11068
-1;11072
-1;11074
-1;11076
-1;11081
-1;11082
-1;11083
-1;11084
-1;11089
-1;11090
-1;11093
-1;11095
-1;11097
-1;11098
-1;11099
-1;11100
-1;11101
-1;11102
-1;11103
-1;11104
-1;11105
-1;11106
-1;11107
-1;11108
-1;11110
-1;11112
-1;11115
-1;11117
-1;11118
-1;11119
-1;11120
-1;11121
-1;11122
-1;11123
-1;11124
-1;11125
-1;11127
-1;11128
-1;11129
-1;11130
-1;11131
-1;11133
-1;11134
-1;11135
-1;11136
-1;11137
-1;11138
-1;11139
-1;11140
-1;11141
-1;11142
-1;11143
-1;11144
-1;11145
-1;11146
-1;11147
-1;11148
-1;11149
-1;11150
-1;11151
-1;11152
-1;11153
-1;11154
-1;11155
-1;11156
-1;11160
-1;11161
-1;11163
-1;11164
-1;11165
-1;11166
-1;11167
-1;11168
-1;11169
-1;11170
-1;11171
-1;11172
-1;11173
-1;11175
-1;11176
-1;11177
-1;11178
-1;11179
-1;11180
-1;11181
-1;11182
-1;11183
-1;11184
-1;11185
-1;11186
-1;11188
-1;11189
-1;11190
-1;11193
-1;11194
-1;11195
-1;11196
-1;11198
-1;11199
-1;11200
-1;11202
-1;11204
-1;11206
-1;11209
-1;11210
-1;11211
-1;11212
-1;11213
-1;11214
-1;11215
-1;11218
-1;11220
-1;11221
-1;11222
-1;11223
-1;11224
-1;11225
-1;11228
-1;11229
-1;11233
-1;11235
-1;11236
-1;11238
-1;11239
-1;11240
-1;11241
-1;11242
-1;11243
-1;11244
-1;11245
-1;11246
-1;11247
-1;11248
-1;11249
-1;11250
-1;11251
-1;11252
-1;11253
-1;11254
-1;11255
-1;11256
-1;11258
-1;11259
-1;11260
-1;11261
-1;11262
-1;11263
-1;11264
-1;11265
-1;11266
-1;11267
-1;11269
-1;11270
-1;11271
-1;11272
-1;11273
-1;11275
-1;11276
-1;11277
-1;11278
-1;11280
-1;11281
-1;11282
-1;11283
-1;11284
-1;11285
-1;11286
-1;11289
-1;11291
-1;11292
-1;11293
-1;11294
-1;11295
-1;11296
-1;11298
-1;11300
-1;11301
-1;11302
-1;11303
-1;11305
-1;11306
-1;11307
-1;11308
-1;11309
-1;11313
-1;11315
-1;11316
-1;11317
-1;11318
-1;11319
-1;11320
-1;11321
-1;11322
-1;11324
-1;11325
-1;11326
-1;11327
-1;11328
-1;11329
-1;11330
-1;11331
-1;11332
-1;11333
-1;11334
-1;11337
-1;11340
-1;11341
-1;11342
-1;11343
-1;11344
-1;11345
-1;11346
-1;11347
-1;11348
-1;11349
-1;11350
-1;11351
-1;11352
-1;11353
-1;11354
-1;11355
-1;11357
-1;11359
-1;11361
-1;11362
-1;11364
-1;11367
-1;11368
-1;11371
-1;11374
-1;11375
-1;11377
-1;11378
-1;11379
-1;11380
-1;11382
-1;11383
-1;11384
-1;11385
-1;11386
-1;11387
-1;11388
-1;11389
-1;11390
-1;11391
-1;11395
-1;11398
-1;11400
-1;11401
-1;11402
-1;11403
-1;11404
-1;11405
-1;11407
-1;11408
-1;11409
-1;11410
-1;11411
-1;11412
-1;11413
-1;11414
-1;11416
-1;11417
-1;11418
-1;11419
-1;11420
-1;11421
-1;11422
-1;11423
-1;11424
-1;11427
-1;11428
-1;11429
-1;11430
-1;11431
-1;11432
-1;11433
-1;11434
-1;11435
-1;11436
-1;11438
-1;11439
-1;11440
-1;11441
-1;11442
-1;11443
-1;11444
-1;11445
-1;11446
-1;11447
-1;11448
-1;11449
-1;11450
-1;11451
-1;11453
-1;11454
-1;11455
-1;11456
-1;11457
-1;11458
-1;11459
-1;11460
-1;11461
-1;11462
-1;11463
-1;11464
-1;11465
-1;11466
-1;11467
-1;11468
-1;11470
-1;11471
-1;11472
-1;11473
-1;11474
-1;11475
-1;11476
-1;11477
-1;11478
-1;11479
-1;11483
-1;11485
-1;11488
-1;11489
-1;11490
-1;11493
-1;11496
-1;11541
-1;11543
-1;11544
-1;11545
-1;11546
-1;11548
-1;11550
-1;11551
-1;11552
-1;11553
-1;11554
-1;11557
-1;11558
-1;11559
-1;11560
-1;11562
-1;11564
-1;11565
-1;11566
-1;11567
-1;11568
-1;11569
-1;11570
-1;11572
-1;11574
-1;11575
-1;11578
-1;11583
-1;11584
-1;11586
-1;11587
-1;11588
-1;11589
-1;11591
-1;11593
-1;11594
-1;11595
-1;11596
-1;11599
-1;11600
-1;11601
-1;11603
-1;11605
-1;11607
-1;11609
-1;11610
-1;11611
-1;11612
-1;11613
-1;11614
-1;11615
-1;11617
-1;11618
-1;11619
-1;11620
-1;11621
-1;11622
-1;11623
-1;11624
-1;11625
-1;11626
-1;11627
-1;11628
-1;11629
-1;11630
-1;11631
-1;11632
-1;11633
-1;11634
-1;11635
-1;11636
-1;11637
-1;11639
-1;11640
-1;11642
-1;11643
-1;11644
-1;11684
-1;11687
-1;11696
-1;11700
-1;11716
-1;11717
-1;11719
-1;11722
-1;11729
-1;11731
-1;11735
-1;11736
-1;11740
-1;11741
-1;11742
-1;11743
-1;11744
-1;11745
-1;11746
-1;11747
-1;11750
-1;11751
-1;11757
-1;11758
-1;11759
-1;11760
-1;11761
-1;11762
-1;11763
-1;11765
-1;11769
-1;11774
-1;11776
-1;11777
-1;11787
-1;11790
-1;11798
-1;11824
-1;11845
-1;11852
-1;11854
-1;11858
-1;11862
-1;11874
-1;11875
-1;11876
-1;11877
-1;11885
-1;11886
-1;11887
-1;11888
-1;11889
-1;11890
-1;11891
-1;11892
-1;11893
-1;11894
-1;11895
-1;11896
-1;11897
-1;11898
-1;11899
-1;11900
-1;11901
-1;11902
-1;11903
-1;11904
-1;11905
-1;11906
-1;11907
-1;11908
-1;11909
-1;11910
-1;11911
-1;11912
-1;11913
-1;11914
-1;11915
-1;11916
-1;11917
-1;11918
-1;11919
-1;11920
-1;11921
-1;11922
-1;11923
-1;11924
-1;11925
-1;11926
-1;11927
-1;11928
-1;11929
-1;11930
-1;11931
-1;11932
-1;11933
-1;11934
-1;11935
-1;11936
-1;11937
-1;11938
-1;11939
-1;11940
-1;11941
-1;11942
-1;11943
-1;11944
-1;11945
-1;11946
-1;11947
-1;11948
-1;11949
-1;11950
-1;11951
-1;11952
-1;11953
-1;11954
-1;11955
-1;11956
-1;11957
-1;11958
-1;11959
-1;11960
-1;11961
-1;11962
-1;11963
-1;11964
-1;11965
-1;11966
-1;11967
-1;11968
-1;11969
-1;11970
-1;11971
-1;11972
-1;11973
-1;11974
-1;11975
-1;11976
-1;11977
-1;11978
-1;11979
-1;11980
-1;11981
-1;11982
-1;11983
-1;11984
-1;11985
-1;11986
-1;11987
-1;11988
-1;11989
-1;11990
-1;11991
-1;11992
-1;11993
-1;11994
-1;11995
-1;11996
-1;11997
-1;11998
-1;11999
-1;12000
-1;12003
-1;12004
-1;12005
-1;12006
-1;12008
-1;12014
-1;12015
-1;12017
-1;12018
-1;12019
-1;12020
-1;12022
-1;12025
-1;12029
-1;12031
-1;12033
-1;12034
-1;12036
-1;12037
-1;12038
-1;12039
-1;12042
-1;12043
-1;12048
-1;12049
-1;12050
-1;12051
-1;12052
-1;12057
-1;12058
-1;12059
-1;12060
-1;12065
-1;12067
-1;12068
-1;12069
-1;12070
-1;12071
-1;12072
-1;12073
-1;12074
-1;12076
-1;12077
-1;12078
-1;12079
-1;12080
-1;12081
-1;12083
-1;12085
-1;12086
-1;12089
-1;12091
-1;12092
-1;12094
-1;12095
-1;12096
-1;12098
-1;12100
-1;12101
-1;12102
-1;12103
-1;12104
-1;12106
-1;12109
-1;12110
-1;12111
-1;12112
-1;12113
-1;12115
-1;12119
-1;12120
-1;12121
-1;12122
-1;12123
-1;12124
-1;12130
-1;12131
-1;12134
-1;12136
-1;12137
-1;12138
-1;12139
-1;12142
-1;12144
-1;12145
-1;12147
-1;12148
-1;12151
-1;12152
-1;12153
-1;12154
-1;12155
-1;12157
-1;12159
-1;12160
-1;12161
-1;12162
-1;12163
-1;12166
-1;12167
-1;12168
-1;12169
-1;12172
-1;12175
-1;12176
-1;12178
-1;12179
-1;12181
-1;12182
-1;12183
-1;12184
-1;12188
-1;12189
-1;12193
-1;12194
-1;12196
-1;12197
-1;12198
-1;12201
-1;12203
-1;12204
-1;12206
-1;12207
-1;12208
-1;12209
-1;12259
-1;12260
-1;12261
-1;12262
-1;12263
-1;12264
-1;12265
-1;12266
-1;12267
-1;12268
-1;12269
-1;12270
-1;12271
-1;12272
-1;12273
-1;12274
-1;12275
-1;12276
-1;12277
-1;12278
-1;12279
-1;12280
-1;12281
-1;12282
-1;12283
-1;12284
-1;12285
-1;12286
-1;12287
-1;12288
-1;12289
-1;12290
-1;12291
-1;12292
-1;12293
-1;12294
-1;12295
-1;12296
-1;12297
-1;12298
-1;12299
-1;12300
-1;12301
-1;12302
-1;12303
-1;12304
-1;12305
-1;12306
-1;12307
-1;12308
-1;12370
-1;12400
-1;12402
-1;12408
-1;12414
-1;12418
-1;12423
-1;12424
-1;12426
-1;12432
-1;12442
-1;12489
-1;12490
-1;12491
-1;12492
-1;12493
-1;12494
-1;12496
-1;12498
-1;12499
-1;12501
-1;12502
-1;12504
-1;12505
-1;12508
-1;12511
-1;12512
-1;12513
-1;12515
-1;12518
-1;12521
-1;12523
-1;12525
-1;12529
-1;12534
-1;12537
-1;12538
-1;12553
-1;12560
-1;12569
-1;12570
-1;12573
-1;12580
-1;12591
-1;12612
-1;12627
-1;12630
-1;12631
-1;12634
-1;12635
-1;12637
-1;12647
-1;12649
-1;12652
-1;12656
-1;12657
-1;12658
-1;12659
-1;12662
-1;12665
-1;12668
-1;12670
-1;12673
-1;12675
-1;12676
-1;12678
-1;12682
-1;12684
-1;12686
-1;12697
-1;12700
-1;12701
-1;12702
-1;12704
-1;12707
-1;12709
-1;12711
-1;12712
-1;12713
-1;12714
-1;12715
-1;12716
-1;12718
-1;12719
-1;12720
-1;12721
-1;12722
-1;12723
-1;12725
-1;12726
-1;12727
-1;12728
-1;12729
-1;12730
-1;12731
-1;12732
-1;12733
-1;12734
-1;12735
-1;12736
-1;12737
-1;12738
-1;12739
-1;12741
-1;12742
-1;12743
-1;12744
-1;12745
-1;12746
-1;12747
-1;12749
-1;12752
-1;12753
-1;12755
-1;12756
-1;12758
-1;12759
-1;12761
-1;12770
-1;12771
-1;12773
-1;12774
-1;12775
-1;12776
-1;12777
-1;12778
-1;12779
-1;12780
-1;12781
-1;12782
-1;12783
-1;12784
-1;12785
-1;12786
-1;12787
Bermuda;154
Bermuda;170
Bermuda;171
Bermuda;172
Bermuda;2579
Bermuda;5193
Bermuda;6604
Bermuda;6605
Bermuda;6607
Bermuda;6626
Bermuda;6731
Bermuda;6743
Bermuda;6754
Bermuda;6757
Bermuda;6758
Bermuda;6766
Bermuda;6769
Bermuda;6771
Bermuda;6772
Bermuda;6773
Bermuda;7660
Bermuda;7667
Bermuda;9484
Bermuda;9503
Bermuda;9564
Bermuda;9604
Bermuda;9605
Bermuda;9606
Bermuda;9715
Bermuda;9720
Bermuda;10670
Bermuda;10674
Bermuda;10675
Bermuda;10679
Bermuda;10680
Bermuda;10681
Bermuda;10692
Bermuda;10694
Bermuda;10707
Bermuda;10708
Bermuda;10712
Bermuda;10776
Bermuda;11700
Bermuda;11710
Bermuda;11719
Bermuda;11722
Bermuda;11728
Bermuda;11729
Bermuda;11730
Bermuda;11731
Bermuda;11733
Bermuda;11735
Bermuda;11736
Bermuda;11737
Bermuda;11739
Bermuda;11740
Bermuda;11741
Bermuda;11742
Bermuda;11743
Bermuda;11744
Bermuda;11745
Bermuda;11746
Bermuda;11747
Bermuda;11750
Bermuda;11751
Bermuda;11757
Bermuda;11758
Bermuda;11759
Bermuda;11760
Bermuda;11761
Bermuda;11762
Bermuda;11763
Bermuda;11790
Bermuda;11862
Bermuda;11874
Bermuda;11875
Bermuda;12630
Bermuda;12634
Bermuda;12635
Bermuda;12637
Bermuda;12647
The Bahamas;154
The Bahamas;162
The Bahamas;167
The Bahamas;170
The Bahamas;172
The Bahamas;174
The Bahamas;175
The Bahamas;176
The Bahamas;177
The Bahamas;178
The Bahamas;3039
The Bahamas;3053
The Bahamas;3057
The Bahamas;3063
The Bahamas;3065
The Bahamas;3069
The Bahamas;3075
The Bahamas;5183
The Bahamas;5188
The Bahamas;5190
The Bahamas;5191
The Bahamas;5193
The Bahamas;5196
The Bahamas;5197
The Bahamas;5200
The Bahamas;5201
The Bahamas;5206
The Bahamas;5213
The Bahamas;5214
The Bahamas;5354
The Bahamas;6005
The Bahamas;6601
The Bahamas;6604
The Bahamas;6609
The Bahamas;6754
The Bahamas;6769
The Bahamas;7431
The Bahamas;7561
The Bahamas;7621
The Bahamas;9478
The Bahamas;9479
The Bahamas;9483
The Bahamas;9484
The Bahamas;9485
The Bahamas;9486
The Bahamas;9487
The Bahamas;9488
The Bahamas;9491
The Bahamas;9496
The Bahamas;9497
The Bahamas;9498
The Bahamas;9499
The Bahamas;9500
The Bahamas;9501
The Bahamas;9502
The Bahamas;9503
The Bahamas;9504
The Bahamas;9505
The Bahamas;9506
The Bahamas;9507
The Bahamas;9508
The Bahamas;9509
The Bahamas;9510
The Bahamas;9511
The Bahamas;9512
The Bahamas;9513
The Bahamas;9514
The Bahamas;9515
The Bahamas;9516
The Bahamas;9517
The Bahamas;9518
The Bahamas;9519
The Bahamas;9520
The Bahamas;9521
The Bahamas;9522
The Bahamas;9523
The Bahamas;9524
The Bahamas;9525
The Bahamas;9526
The Bahamas;9527
The Bahamas;9528
The Bahamas;9529
The Bahamas;9530
The Bahamas;9531
The Bahamas;9532
The Bahamas;9533
The Bahamas;9534
The Bahamas;9535
The Bahamas;9536
The Bahamas;9537
The Bahamas;9538
The Bahamas;9539
The Bahamas;9540
The Bahamas;9541
The Bahamas;9542
The Bahamas;9543
The Bahamas;9544
The Bahamas;9545
The Bahamas;9546
The Bahamas;9547
The Bahamas;9548
The Bahamas;9549
The Bahamas;9550
The Bahamas;9551
The Bahamas;9552
The Bahamas;9553
The Bahamas;9554
The Bahamas;9555
The Bahamas;9556
The Bahamas;9557
The Bahamas;9558
The Bahamas;9559
The Bahamas;9560
The Bahamas;9561
The Bahamas;9562
The Bahamas;9563
The Bahamas;9564
The Bahamas;9565
The Bahamas;9566
The Bahamas;9567
The Bahamas;9568
The Bahamas;9569
The Bahamas;9570
The Bahamas;9604
The Bahamas;9605
The Bahamas;9606
The Bahamas;10167
The Bahamas;10169
The Bahamas;10170
The Bahamas;10171
The Bahamas;10461
The Bahamas;10462
The Bahamas;10613
The Bahamas;10614
The Bahamas;10615
The Bahamas;10616
The Bahamas;10674
The Bahamas;10686
The Bahamas;10691
The Bahamas;10692
The Bahamas;10693
The Bahamas;10712
The Bahamas;10780
The Bahamas;10788
The Bahamas;10970
The Bahamas;11650
The Bahamas;11651
The Bahamas;11700
The Bahamas;11711
The Bahamas;11712
The Bahamas;11713
The Bahamas;11714
The Bahamas;11715
The Bahamas;11716
The Bahamas;11719
The Bahamas;11729
The Bahamas;11731
The Bahamas;11735
The Bahamas;11736
The Bahamas;11740
The Bahamas;11743
The Bahamas;11744
The Bahamas;11745
The Bahamas;11746
The Bahamas;11749
The Bahamas;11751
The Bahamas;11753
The Bahamas;11754
The Bahamas;11756
The Bahamas;11757
The Bahamas;11758
The Bahamas;11759
The Bahamas;11761
The Bahamas;11763
The Bahamas;11790
The Bahamas;11791
The Bahamas;11817
The Bahamas;11818
The Bahamas;11819
The Bahamas;11820
The Bahamas;11821
The Bahamas;11822
The Bahamas;11827
The Bahamas;11828
The Bahamas;11829
The Bahamas;11830
The Bahamas;11832
The Bahamas;11833
The Bahamas;11834
The Bahamas;11835
The Bahamas;11836
The Bahamas;11837
The Bahamas;11838
The Bahamas;11839
The Bahamas;11840
The Bahamas;11842
The Bahamas;11843
The Bahamas;11844
The Bahamas;11845
The Bahamas;11846
The Bahamas;11847
The Bahamas;11848
The Bahamas;11850
The Bahamas;11851
The Bahamas;11852
The Bahamas;11853
The Bahamas;11854
The Bahamas;11855
The Bahamas;11856
The Bahamas;11857
The Bahamas;11858
The Bahamas;11859
The Bahamas;11860
The Bahamas;11861
The Bahamas;11862
The Bahamas;11866
The Bahamas;11867
The Bahamas;11872
The Bahamas;11873
The Bahamas;11874
The Bahamas;11875
The Bahamas;11876
The Bahamas;11877
The Bahamas;11878
The Bahamas;11879
The Bahamas;11880
The Bahamas;11881
The Bahamas;11882
The Bahamas;12628
The Bahamas;12630
The Bahamas;12634
The Bahamas;12635
The Bahamas;12637
Greenland;167
Greenland;169
Greenland;170
Greenland;177
Greenland;212
Greenland;213
Greenland;214
Greenland;215
Greenland;216
Greenland;217
Greenland;218
Greenland;219
Greenland;220
Greenland;221
Greenland;222
Greenland;223
Greenland;224
Greenland;225
Greenland;226
Greenland;227
Greenland;228
Greenland;229
Greenland;230
Greenland;231
Greenland;3931
Greenland;3932
Greenland;3933
Greenland;3934
Greenland;3935
Greenland;3936
Greenland;3937
Greenland;3941
Greenland;3942
Greenland;3944
Greenland;3947
Greenland;3949
Greenland;3950
Greenland;3952
Greenland;3955
Greenland;3956
Greenland;3957
Greenland;3962
Greenland;3964
Greenland;3965
Greenland;3967
Greenland;3968
Greenland;3973
Greenland;3974
Greenland;3977
Greenland;3978
Greenland;3981
Greenland;3982
Greenland;3987
Greenland;3989
Greenland;3992
Greenland;3994
Greenland;5086
Greenland;6244
Greenland;6245
Greenland;6246
Greenland;6249
Greenland;6250
Greenland;6251
Greenland;6252
Greenland;8307
Greenland;8308
Greenland;8309
Greenland;8313
Greenland;8314
Greenland;8318
Greenland;8638
Greenland;8639
Greenland;8640
Greenland;8641
Greenland;8642
Greenland;9604
Greenland;9605
Greenland;9606
Greenland;9859
Greenland;9862
Greenland;9865
Greenland;9944
Greenland;9945
Greenland;9970
Greenland;9971
Greenland;10452
Greenland;10454
Greenland;10455
Greenland;10457
Greenland;10459
Greenland;11583
Greenland;11584
Greenland;11585
Greenland;11586
Greenland;11587
Greenland;11588
Greenland;11589
Greenland;11590
Greenland;11591
Greenland;11592
Greenland;11593
Greenland;11594
Greenland;11595
Greenland;11596
Greenland;11597
Greenland;11598
Greenland;11599
Greenland;11600
Greenland;11601
Greenland;11602
Greenland;11603
Greenland;11604
Greenland;11605
Greenland;11606
Greenland;11607
Greenland;11608
Greenland;11609
Greenland;11610
Greenland;11611
Greenland;11612
Greenland;11613
Greenland;11614
Greenland;11615
Greenland;11617
Greenland;11618
Greenland;11620
Greenland;11621
Greenland;11623
Greenland;11624
Greenland;11625
Greenland;11626
Greenland;11627
Greenland;11628
Greenland;11629
Greenland;11630
Greenland;11631
Greenland;11632
Greenland;11633
Greenland;11634
Greenland;11635
Greenland;11636
Greenland;11637
Greenland;11638
Greenland;11640
Greenland;11641
Greenland;11642
Greenland;11643
Greenland;11644
Greenland;11645
Cuba;169
Cuba;176
Cuba;178
Cuba;5197
Cuba;5349
Cuba;5350
Cuba;5353
Cuba;5354
Cuba;6025
Cuba;6031
Cuba;6042
Cuba;9478
Cuba;9480
Cuba;9481
Cuba;9482
Cuba;9489
Cuba;9490
Cuba;9491
Cuba;9493
Cuba;9494
Cuba;9496
Cuba;9498
Cuba;9500
Cuba;9503
Cuba;9504
Cuba;9508
Cuba;9509
Cuba;9510
Cuba;9512
Cuba;9515
Cuba;9517
Cuba;9518
Cuba;9522
Cuba;9525
Cuba;9528
Cuba;9542
Cuba;9544
Cuba;9559
Cuba;9563
Cuba;9564
Cuba;9567
Cuba;9568
Cuba;10462
Cuba;10668
Cuba;10669
Cuba;10671
Cuba;10672
Cuba;10677
Cuba;10682
Cuba;10683
Cuba;10684
Cuba;10685
Cuba;10686
Cuba;10687
Cuba;10689
Cuba;10690
Cuba;10693
Cuba;10698
Cuba;10714
Cuba;10715
Cuba;10716
Cuba;10717
Cuba;10718
Cuba;10719
Cuba;10720
Cuba;10721
Cuba;11651
Cuba;11715
Cuba;11748
Cuba;11752
Cuba;11755
Cuba;11791
Cuba;11849
Cuba;11860
Cuba;11863
Cuba;11866
Cuba;12628
Cuba;12637
Turks & Caicos Is.;171
Turks & Caicos Is.;2580
Turks & Caicos Is.;6005
Turks & Caicos Is.;6754
Turks & Caicos Is.;6768
Turks & Caicos Is.;6769
Turks & Caicos Is.;9479
Turks & Caicos Is.;9483
Turks & Caicos Is.;9484
Turks & Caicos Is.;9486
Turks & Caicos Is.;9497
Turks & Caicos Is.;9498
Turks & Caicos Is.;9501
Turks & Caicos Is.;9504
Turks & Caicos Is.;9505
Turks & Caicos Is.;9507
Turks & Caicos Is.;9508
Turks & Caicos Is.;9510
Turks & Caicos Is.;9522
Turks & Caicos Is.;9524
Turks & Caicos Is.;9525
Turks & Caicos Is.;9527
Turks & Caicos Is.;9528
Turks & Caicos Is.;9529
Turks & Caicos Is.;9531
Turks & Caicos Is.;9533
Turks & Caicos Is.;9536
Turks & Caicos Is.;9547
Turks & Caicos Is.;9550
Turks & Caicos Is.;9555
Turks & Caicos Is.;9560
Turks & Caicos Is.;9604
Turks & Caicos Is.;9605
Turks & Caicos Is.;9606
Turks & Caicos Is.;10670
Turks & Caicos Is.;10674
Turks & Caicos Is.;10780
Turks & Caicos Is.;11722
Turks & Caicos Is.;11729
Turks & Caicos Is.;11731
Turks & Caicos Is.;11735
Turks & Caicos Is.;11736
Turks & Caicos Is.;11740
Turks & Caicos Is.;11744
Turks & Caicos Is.;11745
Turks & Caicos Is.;11746
Turks & Caicos Is.;11751
Turks & Caicos Is.;11759
Turks & Caicos Is.;11763
Jamaica;172
Jamaica;2579
Jamaica;6003
Jamaica;6004
Jamaica;6006
Jamaica;6007
Jamaica;6008
Jamaica;6009
Jamaica;9477
Jamaica;9478
Jamaica;9480
Jamaica;9481
Jamaica;9489
Jamaica;9496
Jamaica;9509
Jamaica;9518
Jamaica;9522
Jamaica;9567
Jamaica;9568
Jamaica;10686
Jamaica;10693
Jamaica;10698
Jamaica;11748
Jamaica;11755
Joint regime Colombia/Jamaica;175
Joint regime Colombia/Jamaica;6003
Joint regime Colombia/Jamaica;6006
Joint regime Colombia/Jamaica;6007
Joint regime Colombia/Jamaica;6008
Joint regime Colombia/Jamaica;6009
Joint regime Colombia/Jamaica;9509
Joint regime Colombia/Jamaica;9518
Joint regime Colombia/Jamaica;9567
Joint regime Colombia/Jamaica;11748
Colombia;178
Colombia;2579
Colombia;5164
Colombia;5165
Colombia;6004
Colombia;6006
Colombia;6007
Colombia;6008
Colombia;6009
Colombia;6051
Colombia;6053
Colombia;6061
Colombia;6665
Colombia;6758
Colombia;9480
Colombia;9509
Colombia;9518
Colombia;9604
Colombia;9607
Colombia;9608
Colombia;9609
Colombia;9610
Colombia;9946
Colombia;9949
Colombia;9950
Colombia;9951
Colombia;9954
Colombia;9957
Colombia;9961
Colombia;9962
Colombia;9963
Colombia;9965
Colombia;9967
Colombia;10146
Colombia;10147
Colombia;10148
Colombia;10149
Colombia;10172
Colombia;10173
Colombia;10174
Colombia;10175
Colombia;10176
Colombia;10177
Colombia;10178
Colombia;10689
Colombia;10698
Colombia;11686
Colombia;11687
Colombia;12491
Colombia;12492
Colombia;12494
Colombia;12500
Colombia;12528
Colombia;12538
Colombia;12540
Colombia;12551
Colombia;12553
Colombia;12554
Colombia;12556
Colombia;12563
Colombia;12564
Colombia;12567
Colombia;12585
Colombia;12586
Colombia;12587
Colombia;12589
Colombia;12590
Colombia;12591
Saint Helena, Ascension en Tristan da Cunha;179
Saint Helena, Ascension en Tristan da Cunha;180
Saint Helena, Ascension en Tristan da Cunha;181
Saint Helena, Ascension en Tristan da Cunha;182
Saint Helena, Ascension en Tristan da Cunha;183
Saint Helena, Ascension en Tristan da Cunha;184
Saint Helena, Ascension en Tristan da Cunha;185
Saint Helena, Ascension en Tristan da Cunha;186
Saint Helena, Ascension en Tristan da Cunha;187
Saint Helena, Ascension en Tristan da Cunha;188
Saint Helena, Ascension en Tristan da Cunha;189
Saint Helena, Ascension en Tristan da Cunha;190
Saint Helena, Ascension en Tristan da Cunha;191
Saint Helena, Ascension en Tristan da Cunha;192
Saint Helena, Ascension en Tristan da Cunha;193
Saint Helena, Ascension en Tristan da Cunha;194
Saint Helena, Ascension en Tristan da Cunha;195
Saint Helena, Ascension en Tristan da Cunha;196
Saint Helena, Ascension en Tristan da Cunha;197
Saint Helena, Ascension en Tristan da Cunha;198
Saint Helena, Ascension en Tristan da Cunha;199
Saint Helena, Ascension en Tristan da Cunha;200
